filename,timestamp,bbox_id,class_id,x_center,y_center,bbox_width,bbox_height,bbox_area,aspect_ratio
20232921820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6f0c02cc26582ab780707b4e8cfadd06,2023-10-19 18:20:00,1,0,0.771875,0.3265625,0.07734375,0.08046875,0.006223754882812501,0.9611650485436893
20232921820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6f0c02cc26582ab780707b4e8cfadd06,2023-10-19 18:20:00,2,0,0.08203125,0.4796875,0.09609375,0.17734375,0.0170416259765625,0.5418502202643173
20232921820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6f0c02cc26582ab780707b4e8cfadd06,2023-10-19 18:20:00,3,0,0.94296875,0.43203125,0.034375,0.0921875,0.0031689453125000005,0.3728813559322034
20232921830_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1e937bd094ddadd09de292ea20fe1491,2023-10-19 18:30:00,0,0,0.87265625,0.42734375,0.0734375,0.09453125,0.006942138671875,0.7768595041322315
20232921830_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1e937bd094ddadd09de292ea20fe1491,2023-10-19 18:30:00,1,0,0.771875,0.3265625,0.07734375,0.0796875,0.006163330078124999,0.9705882352941178
20232921830_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1e937bd094ddadd09de292ea20fe1491,2023-10-19 18:30:00,2,0,0.08359375,0.48046875,0.096875,0.175,0.016953125,0.5535714285714286
20232921830_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1e937bd094ddadd09de292ea20fe1491,2023-10-19 18:30:00,3,0,0.9421875,0.43359375,0.03515625,0.090625,0.0031860351562499997,0.3879310344827586
20232921840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.543e93eb563a3558703fc7a7dee99710,2023-10-19 18:40:00,0,0,0.8734375,0.42734375,0.075,0.09140625,0.00685546875,0.8205128205128205
20232921840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.543e93eb563a3558703fc7a7dee99710,2023-10-19 18:40:00,1,0,0.771875,0.32734375,0.07734375,0.07890625,0.0061029052734375,0.9801980198019803
20232921840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.543e93eb563a3558703fc7a7dee99710,2023-10-19 18:40:00,2,0,0.08671875,0.48125,0.090625,0.17265625,0.01564697265625,0.5248868778280542
20232921840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.543e93eb563a3558703fc7a7dee99710,2023-10-19 18:40:00,3,0,0.9421875,0.43203125,0.03515625,0.0921875,0.003240966796875,0.3813559322033898
20232921850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74defc18783fd7c2dcc115a3884a57cd,2023-10-19 18:50:00,0,0,0.871875,0.428125,0.07578125,0.09296875,0.0070452880859374995,0.815126050420168
20232921850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74defc18783fd7c2dcc115a3884a57cd,2023-10-19 18:50:00,1,0,0.771875,0.32578125,0.07890625,0.08125,0.0064111328125,0.971153846153846
20232921850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74defc18783fd7c2dcc115a3884a57cd,2023-10-19 18:50:00,2,0,0.08671875,0.4796875,0.08984375,0.1734375,0.015582275390624999,0.5180180180180181
20232921850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74defc18783fd7c2dcc115a3884a57cd,2023-10-19 18:50:00,3,0,0.94296875,0.43359375,0.03671875,0.09140625,0.0033563232421875,0.4017094017094017
20232921900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0432c82b0ebecea4824eb9fc075a02b0,2023-10-19 19:00:00,0,0,0.77265625,0.3265625,0.07890625,0.08203125,0.0064727783203125,0.9619047619047618
20232921900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0432c82b0ebecea4824eb9fc075a02b0,2023-10-19 19:00:00,1,0,0.871875,0.42734375,0.0734375,0.0921875,0.006770019531250001,0.7966101694915254
20232921900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0432c82b0ebecea4824eb9fc075a02b0,2023-10-19 19:00:00,2,0,0.0875,0.48046875,0.0921875,0.175,0.0161328125,0.5267857142857143
20232921900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0432c82b0ebecea4824eb9fc075a02b0,2023-10-19 19:00:00,3,0,0.94375,0.4328125,0.0375,0.09140625,0.003427734375,0.41025641025641024
20232921910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.50544b0cd763bb23aaf69a434bba702c,2023-10-19 19:10:00,0,0,0.771875,0.32578125,0.07734375,0.08203125,0.0063446044921875,0.9428571428571428
20232921910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.50544b0cd763bb23aaf69a434bba702c,2023-10-19 19:10:00,1,0,0.87109375,0.428125,0.07421875,0.09375,0.0069580078125,0.7916666666666666
20232921910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.50544b0cd763bb23aaf69a434bba702c,2023-10-19 19:10:00,2,0,0.090625,0.48046875,0.08828125,0.17421875,0.015380249023437502,0.5067264573991032
20232921910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.50544b0cd763bb23aaf69a434bba702c,2023-10-19 19:10:00,3,0,0.94296875,0.43359375,0.03671875,0.09140625,0.0033563232421875,0.4017094017094017
20232921920_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6527a5a74630bbf04a155af28edc329a,2023-10-19 19:20:00,0,0,0.77109375,0.325,0.07421875,0.0828125,0.006146240234375,0.8962264150943396
20232921920_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6527a5a74630bbf04a155af28edc329a,2023-10-19 19:20:00,1,0,0.87109375,0.428125,0.0765625,0.09296875,0.007117919921875001,0.823529411764706
20232921920_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6527a5a74630bbf04a155af28edc329a,2023-10-19 19:20:00,2,0,0.08828125,0.48046875,0.09296875,0.175,0.01626953125,0.53125
20232921920_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6527a5a74630bbf04a155af28edc329a,2023-10-19 19:20:00,3,0,0.94296875,0.434375,0.0359375,0.08984375,0.003228759765625,0.39999999999999997
20232921930_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aaf3e2d85d9524e51e3a9d9f0563b22b,2023-10-19 19:30:00,0,0,0.7671875,0.3234375,0.0734375,0.07734375,0.005679931640625,0.9494949494949495
20232921930_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aaf3e2d85d9524e51e3a9d9f0563b22b,2023-10-19 19:30:00,1,0,0.86484375,0.42578125,0.06640625,0.0875,0.005810546874999999,0.7589285714285715
20232921930_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aaf3e2d85d9524e51e3a9d9f0563b22b,2023-10-19 19:30:00,2,0,0.94921875,0.43515625,0.0375,0.0796875,0.0029882812499999996,0.47058823529411764
20232921930_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aaf3e2d85d9524e51e3a9d9f0563b22b,2023-10-19 19:30:00,3,0,0.0890625,0.48125,0.08671875,0.1625,0.014091796875,0.5336538461538461
20232921940_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7b4f36884f605dd15de89e2297f4c65d,2023-10-19 19:40:00,0,0,0.771875,0.325,0.075,0.08203125,0.00615234375,0.9142857142857143
20232921940_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7b4f36884f605dd15de89e2297f4c65d,2023-10-19 19:40:00,1,0,0.87109375,0.42734375,0.07890625,0.0921875,0.007274169921875,0.8559322033898304
20232921940_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7b4f36884f605dd15de89e2297f4c65d,2023-10-19 19:40:00,2,0,0.94375,0.434375,0.03671875,0.090625,0.00332763671875,0.4051724137931035
20232921940_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7b4f36884f605dd15de89e2297f4c65d,2023-10-19 19:40:00,3,0,0.0859375,0.48125,0.09453125,0.17578125,0.0166168212890625,0.5377777777777778
20232921950_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ad35f08b9f98b31eca26b18697c3ece3,2023-10-19 19:50:00,0,0,0.77265625,0.32578125,0.07421875,0.08515625,0.0063201904296875,0.8715596330275229
20232921950_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ad35f08b9f98b31eca26b18697c3ece3,2023-10-19 19:50:00,1,0,0.86953125,0.42734375,0.07734375,0.09140625,0.0070697021484375,0.8461538461538463
20232921950_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ad35f08b9f98b31eca26b18697c3ece3,2023-10-19 19:50:00,2,0,0.94296875,0.434375,0.03515625,0.08984375,0.0031585693359375,0.391304347826087
20232921950_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ad35f08b9f98b31eca26b18697c3ece3,2023-10-19 19:50:00,3,0,0.08515625,0.48125,0.096875,0.1765625,0.0171044921875,0.5486725663716814
20232922000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8258845ac81689df41726cb3847fc0f8,2023-10-19 20:00:00,0,0,0.77265625,0.32578125,0.075,0.08515625,0.00638671875,0.8807339449541284
20232922000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8258845ac81689df41726cb3847fc0f8,2023-10-19 20:00:00,1,0,0.86875,0.42734375,0.07734375,0.09296875,0.0071905517578125,0.8319327731092437
20232922000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8258845ac81689df41726cb3847fc0f8,2023-10-19 20:00:00,2,0,0.94296875,0.43359375,0.0359375,0.08984375,0.003228759765625,0.39999999999999997
20232922000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8258845ac81689df41726cb3847fc0f8,2023-10-19 20:00:00,3,0,0.0859375,0.48046875,0.096875,0.17890625,0.01733154296875,0.5414847161572053
20232922000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8258845ac81689df41726cb3847fc0f8,2023-10-19 20:00:00,4,0,0.10859375,0.43984375,0.03671875,0.07578125,0.0027825927734374998,0.48453608247422686
20232922010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9462e94d88b51ea6071325b18b6c6f90,2023-10-19 20:10:00,0,0,0.7625,0.3265625,0.08671875,0.09609375,0.0083331298828125,0.9024390243902438
20232922010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9462e94d88b51ea6071325b18b6c6f90,2023-10-19 20:10:00,1,0,0.8984375,0.43046875,0.1234375,0.071875,0.008872070312499999,1.7173913043478264
20232922010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9462e94d88b51ea6071325b18b6c6f90,2023-10-19 20:10:00,2,0,0.103125,0.47265625,0.121875,0.1828125,0.022280273437499998,0.6666666666666667
20232922020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a0a2040d84a9e3d479e2d211c2248f8d,2023-10-19 20:20:00,0,0,0.771875,0.32578125,0.075,0.0859375,0.0064453125,0.8727272727272727
20232922020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a0a2040d84a9e3d479e2d211c2248f8d,2023-10-19 20:20:00,1,0,0.86875,0.42734375,0.07734375,0.090625,0.00700927734375,0.8534482758620691
20232922020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a0a2040d84a9e3d479e2d211c2248f8d,2023-10-19 20:20:00,2,0,0.9421875,0.43359375,0.034375,0.08984375,0.00308837890625,0.3826086956521739
20232922020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a0a2040d84a9e3d479e2d211c2248f8d,2023-10-19 20:20:00,3,0,0.0875,0.48046875,0.09296875,0.178125,0.01656005859375,0.5219298245614035
20232922020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a0a2040d84a9e3d479e2d211c2248f8d,2023-10-19 20:20:00,4,0,0.1078125,0.4390625,0.0359375,0.07421875,0.0026672363281249997,0.4842105263157894
20232922030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.309810d82986091f4f315100f1fcdf11,2023-10-19 20:30:00,0,0,0.77265625,0.32578125,0.07578125,0.0875,0.006630859374999999,0.8660714285714286
20232922030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.309810d82986091f4f315100f1fcdf11,2023-10-19 20:30:00,1,0,0.8703125,0.42734375,0.08046875,0.08984375,0.0072296142578125,0.8956521739130435
20232922030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.309810d82986091f4f315100f1fcdf11,2023-10-19 20:30:00,2,0,0.9421875,0.43515625,0.034375,0.08984375,0.00308837890625,0.3826086956521739
20232922030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.309810d82986091f4f315100f1fcdf11,2023-10-19 20:30:00,3,0,0.084375,0.48125,0.09375,0.1765625,0.016552734375000003,0.5309734513274336
20232922040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.beceafd8262a9e1ba4feb7aa8b0c5763,2023-10-19 20:40:00,0,0,0.77265625,0.3265625,0.0765625,0.0875,0.00669921875,0.8750000000000001
20232922040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.beceafd8262a9e1ba4feb7aa8b0c5763,2023-10-19 20:40:00,1,0,0.86953125,0.428125,0.07890625,0.090625,0.00715087890625,0.8706896551724138
20232922040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.beceafd8262a9e1ba4feb7aa8b0c5763,2023-10-19 20:40:00,2,0,0.9421875,0.434375,0.034375,0.0890625,0.0030615234375000002,0.3859649122807018
20232922040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.beceafd8262a9e1ba4feb7aa8b0c5763,2023-10-19 20:40:00,3,0,0.08671875,0.48125,0.0921875,0.175,0.0161328125,0.5267857142857143
20232922050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.35b355360e4754adb26fca6937d8ac24,2023-10-19 20:50:00,0,0,0.7734375,0.32578125,0.0765625,0.0875,0.00669921875,0.8750000000000001
20232922050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.35b355360e4754adb26fca6937d8ac24,2023-10-19 20:50:00,1,0,0.8703125,0.42734375,0.07734375,0.08984375,0.0069488525390625005,0.8608695652173913
20232922050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.35b355360e4754adb26fca6937d8ac24,2023-10-19 20:50:00,2,0,0.94140625,0.43359375,0.03515625,0.09296875,0.0032684326171875003,0.37815126050420167
20232922050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.35b355360e4754adb26fca6937d8ac24,2023-10-19 20:50:00,3,0,0.08984375,0.48125,0.0890625,0.17421875,0.015516357421875002,0.5112107623318386
20232922100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6073420f41fc551193dc517ea1ea1930,2023-10-19 21:00:00,0,0,0.77265625,0.3265625,0.075,0.08828125,0.00662109375,0.8495575221238937
20232922100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6073420f41fc551193dc517ea1ea1930,2023-10-19 21:00:00,1,0,0.86953125,0.42890625,0.0765625,0.08984375,0.006878662109375,0.8521739130434783
20232922100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6073420f41fc551193dc517ea1ea1930,2023-10-19 21:00:00,2,0,0.9421875,0.434375,0.034375,0.08984375,0.00308837890625,0.3826086956521739
20232922100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6073420f41fc551193dc517ea1ea1930,2023-10-19 21:00:00,3,0,0.0875,0.48125,0.09453125,0.17421875,0.0164691162109375,0.5426008968609866
20232922110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be7ab3392f37d6d7b0e4cf6c4fb333ee,2023-10-19 21:10:00,0,0,0.77265625,0.3265625,0.0765625,0.0890625,0.006818847656250001,0.8596491228070176
20232922110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be7ab3392f37d6d7b0e4cf6c4fb333ee,2023-10-19 21:10:00,1,0,0.87109375,0.42890625,0.078125,0.0921875,0.0072021484375,0.847457627118644
20232922110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be7ab3392f37d6d7b0e4cf6c4fb333ee,2023-10-19 21:10:00,2,0,0.0859375,0.48125,0.096875,0.17421875,0.016877441406250002,0.5560538116591929
20232922110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be7ab3392f37d6d7b0e4cf6c4fb333ee,2023-10-19 21:10:00,3,0,0.94140625,0.43515625,0.034375,0.0890625,0.0030615234375000002,0.3859649122807018
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,0,0,0.7703125,0.334375,0.059375,0.09375,0.005566406249999999,0.6333333333333333
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,1,0,0.94765625,0.43359375,0.01484375,0.09609375,0.0014263916015625,0.15447154471544713
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,2,0,0.87421875,0.4359375,0.08828125,0.090625,0.00800048828125,0.9741379310344829
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,3,0,0.13671875,0.3859375,0.02578125,0.02734375,0.0007049560546874999,0.9428571428571428
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,4,0,0.11328125,0.4359375,0.05,0.06796875,0.0033984375,0.7356321839080461
20232922120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aa5fc4277af78782b6d94a913a8811c8,2023-10-19 21:20:00,5,0,0.06953125,0.515625,0.07578125,0.1015625,0.007696533203125,0.7461538461538461
20232922130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b9b2510e6d03d183b283b033d6dd7374,2023-10-19 21:30:00,0,0,0.771875,0.3265625,0.075,0.090625,0.006796875,0.8275862068965517
20232922130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b9b2510e6d03d183b283b033d6dd7374,2023-10-19 21:30:00,1,0,0.87109375,0.428125,0.078125,0.0921875,0.0072021484375,0.847457627118644
20232922130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b9b2510e6d03d183b283b033d6dd7374,2023-10-19 21:30:00,2,0,0.0890625,0.48125,0.0875,0.17734375,0.015517578124999999,0.4933920704845815
20232922130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b9b2510e6d03d183b283b033d6dd7374,2023-10-19 21:30:00,3,0,0.94140625,0.43359375,0.03359375,0.08828125,0.0029656982421875,0.3805309734513274
20232922140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2c7fdf879d8d4f2876694c2652c50341,2023-10-19 21:40:00,0,0,0.771875,0.32578125,0.07421875,0.09140625,0.0067840576171874995,0.811965811965812
20232922140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2c7fdf879d8d4f2876694c2652c50341,2023-10-19 21:40:00,1,0,0.8703125,0.42734375,0.075,0.09140625,0.00685546875,0.8205128205128205
20232922140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2c7fdf879d8d4f2876694c2652c50341,2023-10-19 21:40:00,2,0,0.94140625,0.43359375,0.0328125,0.0890625,0.00292236328125,0.3684210526315789
20232922140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2c7fdf879d8d4f2876694c2652c50341,2023-10-19 21:40:00,3,0,0.090625,0.48203125,0.0921875,0.17734375,0.016348876953125,0.5198237885462555
20232922150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.55dbfae4ac5d72e1329fee1c7df2236f,2023-10-19 21:50:00,0,0,0.7734375,0.32734375,0.071875,0.09453125,0.00679443359375,0.7603305785123966
20232922150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.55dbfae4ac5d72e1329fee1c7df2236f,2023-10-19 21:50:00,1,0,0.8703125,0.4265625,0.0765625,0.090625,0.0069384765625,0.8448275862068967
20232922150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.55dbfae4ac5d72e1329fee1c7df2236f,2023-10-19 21:50:00,2,0,0.94140625,0.43359375,0.0328125,0.08828125,0.0028967285156250005,0.3716814159292035
20232922150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.55dbfae4ac5d72e1329fee1c7df2236f,2023-10-19 21:50:00,3,0,0.09140625,0.4828125,0.08671875,0.175,0.01517578125,0.4955357142857143
20232922200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fdf5923bfd8b378d47e52e6377d5a43,2023-10-19 22:00:00,0,0,0.771875,0.32890625,0.0703125,0.09765625,0.006866455078125,0.72
20232922200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fdf5923bfd8b378d47e52e6377d5a43,2023-10-19 22:00:00,1,0,0.8703125,0.4265625,0.08046875,0.090625,0.00729248046875,0.8879310344827587
20232922200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fdf5923bfd8b378d47e52e6377d5a43,2023-10-19 22:00:00,2,0,0.94140625,0.43359375,0.0328125,0.0890625,0.00292236328125,0.3684210526315789
20232922200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fdf5923bfd8b378d47e52e6377d5a43,2023-10-19 22:00:00,3,0,0.0921875,0.4828125,0.084375,0.1765625,0.014897460937500002,0.4778761061946903
20232922210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.62d63fc19f0e71748bf1490b447a41c3,2023-10-19 22:10:00,0,0,0.775,0.3296875,0.07109375,0.0984375,0.006998291015625,0.7222222222222222
20232922210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.62d63fc19f0e71748bf1490b447a41c3,2023-10-19 22:10:00,1,0,0.86953125,0.42734375,0.08125,0.0890625,0.007236328125,0.9122807017543859
20232922210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.62d63fc19f0e71748bf1490b447a41c3,2023-10-19 22:10:00,2,0,0.9421875,0.43359375,0.03515625,0.08828125,0.0031036376953125,0.3982300884955752
20232922210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.62d63fc19f0e71748bf1490b447a41c3,2023-10-19 22:10:00,3,0,0.0921875,0.4828125,0.0859375,0.1765625,0.015173339843750001,0.48672566371681414
20232922220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c07406508462e3400a1df8db2d80a5cc,2023-10-19 22:20:00,0,0,0.77265625,0.32890625,0.0703125,0.09765625,0.006866455078125,0.72
20232922220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c07406508462e3400a1df8db2d80a5cc,2023-10-19 22:20:00,1,0,0.86875,0.42734375,0.0796875,0.0921875,0.00734619140625,0.8644067796610169
20232922220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c07406508462e3400a1df8db2d80a5cc,2023-10-19 22:20:00,2,0,0.0765625,0.50234375,0.06015625,0.1421875,0.008553466796875,0.42307692307692313
20232922220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c07406508462e3400a1df8db2d80a5cc,2023-10-19 22:20:00,3,0,0.9421875,0.43359375,0.03515625,0.08828125,0.0031036376953125,0.3982300884955752
20232922230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2139136f6498d4676b518b1f9a5d0eb3,2023-10-19 22:30:00,0,0,0.771875,0.32734375,0.07265625,0.09375,0.0068115234375000005,0.775
20232922230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2139136f6498d4676b518b1f9a5d0eb3,2023-10-19 22:30:00,1,0,0.86953125,0.4265625,0.0796875,0.0890625,0.00709716796875,0.894736842105263
20232922230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2139136f6498d4676b518b1f9a5d0eb3,2023-10-19 22:30:00,2,0,0.07578125,0.50234375,0.0625,0.1421875,0.00888671875,0.43956043956043955
20232922230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2139136f6498d4676b518b1f9a5d0eb3,2023-10-19 22:30:00,3,0,0.940625,0.4328125,0.034375,0.08671875,0.00298095703125,0.39639639639639646
20232922240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6cb7d25828ce37229bb77200a54ff16a,2023-10-19 22:40:00,0,0,0.77421875,0.3296875,0.06875,0.09765625,0.006713867187500001,0.7040000000000001
20232922240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6cb7d25828ce37229bb77200a54ff16a,2023-10-19 22:40:00,1,0,0.9421875,0.43203125,0.034375,0.084375,0.0029003906250000006,0.40740740740740744
20232922240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6cb7d25828ce37229bb77200a54ff16a,2023-10-19 22:40:00,2,0,0.86875,0.42734375,0.08203125,0.08515625,0.0069854736328125,0.963302752293578
20232922240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6cb7d25828ce37229bb77200a54ff16a,2023-10-19 22:40:00,3,0,0.07578125,0.503125,0.0625,0.140625,0.0087890625,0.4444444444444444
20232922250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74534e6e4d80edc7dea9beb517f018a3,2023-10-19 22:50:00,0,0,0.77421875,0.3296875,0.08828125,0.103125,0.00910400390625,0.8560606060606062
20232922250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74534e6e4d80edc7dea9beb517f018a3,2023-10-19 22:50:00,1,0,0.14453125,0.39375,0.01328125,0.03515625,0.00046691894531249997,0.37777777777777777
20232922250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74534e6e4d80edc7dea9beb517f018a3,2023-10-19 22:50:00,2,0,0.08046875,0.48828125,0.0609375,0.17734375,0.010806884765625,0.3436123348017621
20232922250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74534e6e4d80edc7dea9beb517f018a3,2023-10-19 22:50:00,3,0,0.865625,0.421875,0.07890625,0.08125,0.0064111328125,0.971153846153846
20232922250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74534e6e4d80edc7dea9beb517f018a3,2023-10-19 22:50:00,4,0,0.9390625,0.425,0.02734375,0.090625,0.00247802734375,0.3017241379310345
20232922300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a2ff8e37806ae8408b2392d320e83b7f,2023-10-19 23:00:00,0,0,0.77265625,0.32890625,0.07578125,0.0953125,0.007222900390624999,0.7950819672131147
20232922300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a2ff8e37806ae8408b2392d320e83b7f,2023-10-19 23:00:00,1,0,0.94140625,0.43203125,0.03515625,0.08671875,0.0030487060546874997,0.40540540540540543
20232922300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a2ff8e37806ae8408b2392d320e83b7f,2023-10-19 23:00:00,2,0,0.86640625,0.428125,0.07734375,0.08671875,0.0067071533203125,0.891891891891892
20232922310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a57687e9b5e123b89fbe114fbf069422,2023-10-19 23:10:00,0,0,0.775,0.32734375,0.07421875,0.09609375,0.0071319580078125005,0.7723577235772358
20232922310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a57687e9b5e123b89fbe114fbf069422,2023-10-19 23:10:00,1,0,0.940625,0.43203125,0.03671875,0.0875,0.003212890625,0.4196428571428572
20232922310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a57687e9b5e123b89fbe114fbf069422,2023-10-19 23:10:00,2,0,0.86015625,0.42734375,0.065625,0.08125,0.005332031250000001,0.8076923076923077
20232922310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a57687e9b5e123b89fbe114fbf069422,2023-10-19 23:10:00,3,0,0.075,0.503125,0.0625,0.140625,0.0087890625,0.4444444444444444
20232922320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.104c6c69bdadda43f1aa6f26f5ee1de2,2023-10-19 23:20:00,0,0,0.7734375,0.32734375,0.07578125,0.09375,0.0071044921874999995,0.8083333333333332
